Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
grunge-off-glass-cleaner,GRUNGE OFF GLASS CLEANER,"<p>The GRUNGE OFF Glass Cleaner is a heavy-duty glass cleaner built for people who actually use their pieces and don’t want to spend all night scrubbing them. It’s ideal for smokers with multiple glass rigs, bongs, and bowls in rotation who need something that actually melts through buildup instead of just swirling it around. This 16 oz (473ml) ready-to-use bottle is all about soak-and-go convenience, giving you repeat deep cleans without harsh shaking or abrasive tools.</p><h2>Why You’ll Actually Use This</h2><ul>
<li>
<strong>Real deep clean with almost no effort</strong> — the solution breaks down built-up residue so you’re not fighting with brushes and cotton swabs.</li>
<li>
<strong>Better flavor from every hit</strong> — clean glass means you’re tasting your flower or concentrates, not last week’s leftovers.</li>
<li>
<strong>Perfect for people with more than one piece</strong> — 16 oz (473ml) goes a long way across rigs, bongs, bowls, and attachments.</li>
<li>
<strong>No mixing, no guessing</strong> — pre-mixed formula means you just pour it in and let it work.</li>
<li>
<strong>Less wear on your glass</strong> — soaking instead of hard scrubbing helps protect delicate joints, percs, and intricate designs.</li>
<li>
<strong>Good for regular upkeep, not just emergency cleans</strong> — makes it easy to keep a consistent cleaning routine instead of waiting until everything is crusted over.</li>
</ul><h2>Best For</h2><p>This cleaner is made for:</p><ul>
<li>Daily drivers who are tired of cloudy glass and dull flavor</li>
<li>Collectors with multiple water pipes, rigs, and bowls that need regular love</li>
<li>People who hate scrubbing down intricate percs and tight corners by hand</li>
<li>Anyone who uses their glass on a <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> and wants the whole setup looking fresh, not just the pad</li>
<li>Smokers who like their pieces looking “new glass” clean when friends come over</li>
</ul><h2>How to Use It</h2><p>Think of GRUNGE OFF as a soak-and-forget cleaner. You’re letting chemistry do the heavy lifting instead of your wrists. Pour enough solution into your piece to cover the dirty areas, or place smaller items in a container and fully submerge them.</p><p>Let your glass sit in the solution so it can break down the built-up residue. The dirtier the piece, the longer you’ll want to leave it soaking. When the grime has lifted, rinse everything thoroughly with warm water and let it dry completely before you load it back up. Setting your freshly cleaned piece on a clean <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop accessory</a> stand or tray helps keep it spotless between seshes.</p><p>For routine care, you can use smaller amounts of solution more frequently instead of waiting for your glass to get completely wrecked. That way your percs, downstems, and mouthpieces stay clear, and you’re not embarrassed to hand your piece to a friend.</p><h2>Specifications</h2><table>
<tr>
<th>Spec</th>
<th>Detail</th>
</tr>
<tr>
<td>Product type</td>
<td>Glass cleaner</td>
</tr>
<tr>
<td>Intended use</td>
<td>Cleaning glass smoking pieces</td>
</tr>
<tr>
<td>Volume</td>
<td>16 oz (473ml)</td>
</tr>
<tr>
<td>Format</td>
<td>Ready-to-use liquid solution</td>
</tr>
<tr>
<td>Application</td>
<td>Soak-based cleaning (no mixing required)</td>
</tr>
</table><h2>Care &amp; Cleaning Tips</h2><p>Let your glass cool down fully before adding any cleaner or liquid. After soaking with GRUNGE OFF and seeing the residue lift, rinse thoroughly with warm water until no cleaner remains, then let your piece air dry completely before using again. If you’re cleaning multiple small parts like slides or dropdowns, keep them together in a small container so you’re not chasing pieces around your sink.</p><p>Between deep cleans, storing cleaned rigs and bowls near your <a href=""https://oilslickpad.com/collections/storage-packaging"">storage and packaging</a> setup makes it easier to keep everything organized and ready for the next sesh.</p><h2>FAQ</h2><h3>Is GRUNGE OFF safe for colored or worked glass?</h3><p>Yes, it’s designed for glass of all types, including colored, fumed, and worked pieces. It works by soaking and loosening residue rather than scratching or scouring the surface. Just make sure you rinse thoroughly with warm water after cleaning.</p><h3>Can I use this on silicone or acrylic pieces?</h3><p>This cleaner is intended for glass only. For non-glass gear, check out our lineup of <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">silicone bongs and rigs</a> that are easy to clean with more basic methods like warm water and mild soap.</p><h3>How often should I clean my glass?</h3><p>If you’re a heavy smoker or dabber, cleaning every few uses keeps flavor and function on point. Light smokers can stretch it out a bit more, but once you see visible buildup in your perc or your hits start tasting stale, it’s time to give everything a soak. Keeping a consistent routine makes each clean much easier than waiting until the piece is totally caked.</p><h3>Will this remove really old, baked-on buildup?</h3><p>Yes, that’s what it’s made for. Extra-dirty pieces might need a longer soak or a couple of rounds with fresh solution, especially if you haven’t cleaned them in months. Pairing the soak with a simple rinse and shake after can help get any last bits out of tight corners and percs. For pieces that have been neglected for a long time, you might want to protect your work area with a <a href=""https://oilslickpad.com/collections/parchment-papers"">sheet of parchment paper</a> or towel while you dump and rinse.</p><h3>Do I need to heat it up or mix it with anything?</h3><p>No mixing, no heating, no nonsense. GRUNGE OFF comes ready to use straight from the bottle. Just pour it into or over your glass and let it soak. Heating or altering the solution isn’t recommended.</p><h3>Can I reuse the cleaner after soaking a piece?</h3><p>Many people do reuse it a few times, especially for lighter cleanings. Once the solution looks heavily discolored or full of debris, it’s time to replace it with fresh cleaner. If you’re bouncing between rigs, bowls, and dab gear, consider keeping your cleaner bottle next to your <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools</a> so you remember to give everything a quick refresh on the same day.</p><h3>Is it okay for small pieces like bowls, slides, and banger attachments?</h3><p>Yes, it works great on smaller glass parts. Pop them into a small glass or container, cover with GRUNGE OFF, and let them soak. This is especially nice for pieces with tight airpaths where brushes and swabs can’t reach. Afterward, rinse well and let them dry on a clean surface like one of our <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass jar</a> lids or a drying rack so they don’t pick up dust before your next sesh.</p>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/essentials-and-accessories/, https://wyndistribution.com/product-category/essentials-and-accessories/reclaim-catchers/
URL=https://wyndistribution.com/wyn-shop/product/grunge-off-glass-cleaner/
Product_URL=https://wyndistribution.com/wyn-shop/product/grunge-off-glass-cleaner/
Category=ESSENTIALS & ACCESSORIES
Category_URL=https://wyndistribution.com/product-category/essentials-and-accessories/
Categories=ESSENTIALS & ACCESSORIES, Reclaim Catchers
Stock=20
RawPrice=$11.00
-->",What You Need,,Essentials & Accessories,"family:cleaning-supply, material:glass, pillar:accessory, use:flower-smoking, use:maintenance",true,Title,Default Title,,,,,,,,GOSS,0.0,,deny,manual,11.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/20240320_082749.2-scaled.png,1,GRUNGE OFF GLASS CLEANER,false,GRUNGE OFF GLASS CLEANER,16 oz Grunge Off advanced cleaning technology ensures optimum results in optimal time This exclusive formula cleans away grungy build-up and cuts through residu,,,,,,,,,,,,,,,,lb,,22.00,active
grunge-off-glass-cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/20240320_082749.2-scaled-150x113.png,2,,,,,,,,,,,,,,,,,,,,,,,
grunge-off-glass-cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/20240320_082703.2-scaled-150x113.png,3,,,,,,,,,,,,,,,,,,,,,,,
grunge-off-glass-cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/04/20240320_082729.2-scaled-150x113.png,4,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,3.5″ ALEAF MINI TURBO FLAME BLOW TORCH,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>Butane not included due to shipping hazard. Please add before using.</p>
<p>State of the art engineering, combined with a contemporary design, brings our DREAM torch to life.</p>
<p>This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/3-5-aleaf-mini-turbo-flame-blow-torch/
Product_URL=https://wyndistribution.com/wyn-shop/product/3-5-aleaf-mini-turbo-flame-blow-torch/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=153
RawPrice=$7.50
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT107,0.0,,deny,manual,7.50,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Torches.png,1,3.5″ ALEAF MINI TURBO FLAME BLOW TORCH,false,3.5″ ALEAF MINI TURBO FLAME BLOW TORCH,"Butane not included due to shipping hazard. Please add before using. State of the art engineering, combined with a contemporary design, brings our DREAM torch to life. This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.",,,,,,,,,,,,,,,,lb,,15.00,active
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Flaming-Red.png,2,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Blue.png,3,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Purple.png,4,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Pink.png,5,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-White.png,6,,,,,,,,,,,,,,,,,,,,,,,
3-5-aleaf-mini-turbo-flame-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT107-aLeaf-Black.png,7,,,,,,,,,,,,,,,,,,,,,,,
4-75-aleaf-jet-blow-torch,4.75″ ALEAF JET BLOW TORCH,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>The aLeaf Jet Blow Torch is a compact and powerful tool designed for precision heating. Measuring 4.75 inches, it’s easy to handle and store, making it an ideal choice for both at-home and on-the-go use. The sleek and sturdy design offers a comfortable grip, allowing for controlled operation without hand fatigue.</p>
<p>This torch produces a strong, focused flame that’s perfect for lighting cigars, heating glass, or handling a variety of DIY and hobbyist tasks. The adjustable flame control gives you the flexibility to tailor the heat output to your needs, ensuring efficiency and accuracy with every use.</p>
<p>Built for reliability, the aLeaf Jet Blow Torch features a refillable butane tank and a durable ignition system. The high-quality construction ensures long-lasting performance, while the size makes it convenient to carry or store in a tool kit, drawer, or travel case.</p>
<p>Whether you need a torch for smoking accessories, kitchen applications, or crafting projects, the aLeaf Jet Blow Torch delivers dependable power in a portable size. Its combination of strength, precision, and convenience makes it a versatile addition to any collection!</p>
<p class=""p1""><span class=""s1""><strong>Product Specifications:</strong></span></p>
<p class=""p1"">•Material: Metal</p>
<p class=""p1"">•Refillable w/ Butane</p>
<p class=""p1"">•You Receive: 1x aLeaf Jet Blow Torch – 4.75″</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/4-75-aleaf-jet-blow-torch/
Product_URL=https://wyndistribution.com/wyn-shop/product/4-75-aleaf-jet-blow-torch/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=190
RawPrice=$7.50
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT108,0.0,,deny,manual,7.50,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-ALEAF-TORCHES.png,1,4.75″ ALEAF JET BLOW TORCH,false,4.75″ ALEAF JET BLOW TORCH,"The aLeaf Jet Blow Torch is a compact and powerful tool designed for precision heating. Measuring 4.75 inches, it’s easy to handle and store, making it an ideal choice for both at-home and on-the-go use. The sleek and sturdy design offers a comfortable grip, allowing for controlled operation without hand fatigue. Th...",,,,,,,,,,,,,,,,lb,,15.00,active
4-75-aleaf-jet-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-Pink.png,2,,,,,,,,,,,,,,,,,,,,,,,
4-75-aleaf-jet-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-Purple.png,3,,,,,,,,,,,,,,,,,,,,,,,
4-75-aleaf-jet-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-White.png,4,,,,,,,,,,,,,,,,,,,,,,,
4-75-aleaf-jet-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-Black.png,5,,,,,,,,,,,,,,,,,,,,,,,
4-75-aleaf-jet-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT108-Blue.png,6,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-blue-turbo-blow-torch-v2,5″ ALEAF BLUE TURBO BLOW TORCH V2,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>Butane not included due to shipping hazard. Please add before using.</p>
<p>State of the art engineering, combined with a contemporary design, brings our DREAM torch to life.</p>
<p>This aLeaf Blow Torch has high grade 2500°F burn, and designed to continuously burn for up to 35 minutes. It’s mini but it packs a punch! Use on the go and store easily.</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-blue-turbo-blow-torch-v2/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-blue-turbo-blow-torch-v2/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=95
RawPrice=$11.00
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT101-V2,0.0,,deny,manual,11.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT101-V2-Torches.png,1,5″ ALEAF BLUE TURBO BLOW TORCH V2,false,5″ ALEAF BLUE TURBO BLOW TORCH V2,"Butane not included due to shipping hazard. Please add before using. State of the art engineering, combined with a contemporary design, brings our DREAM torch to life. This aLeaf Blow Torch has high grade 2500°F burn, and designed to continuously burn for up to 35 minutes. It’s mini but it packs a punch! Use on the ...",,,,,,,,,,,,,,,,lb,,22.00,active
5-aleaf-blue-turbo-blow-torch-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT101-V2-Purple.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-blue-turbo-blow-torch-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT101-V2-Flaming-Red.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-blue-turbo-blow-torch-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT101-V2-Navy.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-blue-turbo-blow-torch-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT101-V2-Pink.png,5,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-brass-blow-torch,5″ ALEAF BRASS BLOW TORCH,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>Butane not included due to shipping hazard. Please add before using.</p>
<p>State of the art engineering, combined with a contemporary design, brings our DREAM torch to life.</p>
<p>This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-brass-blow-torch/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-brass-blow-torch/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=39
RawPrice=$20.00
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT104,0.0,,deny,manual,20.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT104-aLeaf-Torches.png,1,5″ ALEAF BRASS BLOW TORCH,false,5″ ALEAF BRASS BLOW TORCH,"Butane not included due to shipping hazard. Please add before using. State of the art engineering, combined with a contemporary design, brings our DREAM torch to life. This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.",,,,,,,,,,,,,,,,lb,,40.00,active
5-aleaf-brass-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT104-Sage.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-brass-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT104-Onyx.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-brass-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT104-Mint.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-brass-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT104-Gold.png,5,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-supernova-blow-torch,5″ ALEAF SUPERNOVA BLOW TORCH,"<div class=""wc-tab-inner wd-entry-content"">
													

<p class="""" data-start=""159"" data-end=""229"">🌟&nbsp;<strong data-start=""162"" data-end=""226"">aLeaf® 5″ Supernova Blow Torch – Compact Power, Cosmic Style</strong>&nbsp;🌟</p>
<p class="""" data-start=""231"" data-end=""507"">Blast off with the&nbsp;<strong data-start=""250"" data-end=""281"">aLeaf® Supernova Blow Torch</strong>, a 5-inch powerhouse designed to bring precision flame and vibrant personality to your setup. While you’re lighting up your favorite piece , the Supernova delivers firepower with flair.</p>
<p class="""" data-start=""509"" data-end=""631"">🔥&nbsp;<strong data-start=""512"" data-end=""545"">Available in 6 radiant colors</strong>, it’s more than a torch—it’s an accessory. Match your vibe, your glass, or your mood.</p>
<p class="""" data-start=""633"" data-end=""673""><strong data-start=""633"" data-end=""673"">Why the aLeaf® Supernova Stands Out:</strong></p>
<ul data-start=""674"" data-end=""1076"">
<li class="""" data-start=""674"" data-end=""745"">
<p class="""" data-start=""676"" data-end=""745""><strong data-start=""676"" data-end=""701"">Mini Size, Mega Flame</strong>&nbsp;– 5″ tall but burns with serious intensity.</p>
</li>
<li class="""" data-start=""818"" data-end=""896"">
<p class="""" data-start=""820"" data-end=""896""><strong data-start=""820"" data-end=""845"">Ergonomic + Aesthetic</strong>&nbsp;– Designed for comfort and style in equal measure.</p>
</li>
<li class="""" data-start=""897"" data-end=""989"">
<p class="""" data-start=""899"" data-end=""989""><strong data-start=""899"" data-end=""930"">Refillable &amp; Butane-Powered</strong>&nbsp;– Built for repeat use, with a smooth ignition every time.</p>
</li>
<li class="""" data-start=""990"" data-end=""1076"">
<p class="""" data-start=""992"" data-end=""1076""><strong data-start=""992"" data-end=""1017"">aLeaf® Certified Vibe</strong>&nbsp;– Designed to complement your favorite aLeaf glass pieces.</p>
</li>
</ul>
<p class="""" data-start=""1078"" data-end=""1204"">From sesh to showcase, the&nbsp;<strong data-start=""1105"" data-end=""1124"">Supernova Torch</strong>&nbsp;is the perfect blend of function and flair. Light up your ritual the aLeaf way.</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-supernova-blow-torch/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-aleaf-supernova-blow-torch/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=80
RawPrice=$15.00
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT103,0.0,,deny,manual,15.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT103-aLeaf-Torches.png,1,5″ ALEAF SUPERNOVA BLOW TORCH,false,5″ ALEAF SUPERNOVA BLOW TORCH,"🌟 aLeaf® 5″ Supernova Blow Torch – Compact Power, Cosmic Style 🌟 Blast off with the aLeaf® Supernova Blow Torch, a 5-inch powerhouse designed to bring precision flame and vibrant personality to your setup. While you’re lighting up your favorite piece , the Supernova delivers firepower with flair. 🔥 Available in 6 ra...",,,,,,,,,,,,,,,,lb,,30.00,active
5-aleaf-supernova-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT103-aLeaf-White.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-supernova-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT103-aLeaf-Blue.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-supernova-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT103-aLeaf-Purple.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-aleaf-supernova-blow-torch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT103-aLeaf-Torch-Green.png,5,,,,,,,,,,,,,,,,,,,,,,,
7-aleaf-turbo-flame-blow-torch,7″ ALEAF TURBO FLAME BLOW TORCH,"<div class=""wc-tab-inner wd-entry-content"">
													

<p>Butane not included due to shipping hazard. Please add before using.</p>
<p>State of the art engineering, combined with a contemporary design, brings our DREAM torch to life.</p>
<p>This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.</p>
											</div>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/torches/
URL=https://wyndistribution.com/wyn-shop/product/7-aleaf-turbo-flame-blow-torch/
Product_URL=https://wyndistribution.com/wyn-shop/product/7-aleaf-turbo-flame-blow-torch/
Category=TORCHES
Category_URL=https://wyndistribution.com/product-category/torches/
Categories=Category: aLeaf
Stock=84
RawPrice=$11.00
-->",What You Need,,Torches,"source:wyn, category:aleaf, wyn_category:torches",true,Title,Default Title,,,,,,,,ALT106,0.0,,deny,manual,11.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2026/01/ALT106-aLeaf-Torch.png,1,7″ ALEAF TURBO FLAME BLOW TORCH,false,7″ ALEAF TURBO FLAME BLOW TORCH,"Butane not included due to shipping hazard. Please add before using. State of the art engineering, combined with a contemporary design, brings our DREAM torch to life. This aLeaf Blow Torch has high grade 2500°F burn. Use on the go and store easily.",,,,,,,,,,,,,,,,lb,,22.00,active
